S,Input_d,d_ref,vel_ref,Input_vel,vel_md,vel_mi,curva,fuzzyOut,VELpwm_out,Input_theta,direccion,thethaPWM_out,E
S,40.00,9.30,36.99,23.69,27.43,19.95,15.00,0.91,735.46,1.56,1.00,13.87,E
S,40.00,9.30,36.99,13.71,14.96,12.47,5.00,0.91,1023.00,1.65,1.00,-71.14,E
S,40.00,9.30,36.99,23.69,24.93,22.44,5.00,0.91,1023.00,1.72,1.00,-94.52,E
S,40.00,9.30,39.75,13.71,12.47,14.96,5.00,0.99,1023.00,2.22,1.00,-200.34,E
S,40.00,9.30,39.75,22.44,22.44,22.44,0.00,0.99,1023.00,3.02,1.00,-309.78,E
S,40.00,9.30,36.99,26.18,24.93,27.43,5.00,0.91,1023.00,3.73,1.00,-456.55,E
S,40.00,9.30,10.05,13.71,7.48,19.95,25.00,0.06,822.51,4.62,1.00,-553.14,E
S,40.00,9.30,9.97,11.22,0.00,22.44,45.00,0.06,779.63,4.20,1.00,-577.33,E
S,40.00,9.30,9.97,12.47,2.49,24.93,45.00,0.06,563.03,1.81,1.00,-335.29,E
S,40.00,9.30,10.00,13.71,4.99,22.44,35.00,0.06,565.33,-0.54,1.00,-75.42,E
S,40.00,9.30,36.99,16.21,17.45,14.96,5.00,0.91,1023.00,-1.67,1.00,-73.24,E
S,40.00,9.30,36.99,10.80,14.96,6.65,25.00,0.91,1023.00,0.44,1.00,594.70,E
S,40.00,9.30,10.16,12.47,4.99,19.95,30.00,0.07,469.38,2.39,1.00,-500.90,E
S,40.00,9.30,10.16,13.71,4.99,22.44,35.00,0.07,438.59,0.77,1.00,-245.06,E
S,40.00,9.30,10.37,12.47,4.99,19.95,30.00,0.07,374.64,0.04,1.00,-249.35,E
S,40.00,9.30,10.21,13.71,7.48,19.95,25.00,0.07,346.29,-0.84,1.00,-158.50,E
S,30.00,9.30,10.00,13.71,9.97,17.45,15.00,0.06,278.86,-1.92,1.00,-36.33,E
S,30.00,9.30,10.23,12.47,9.97,14.96,10.00,0.07,506.21,-1.75,1.00,-54.91,E
S,25.50,9.30,36.99,13.71,12.47,14.96,5.00,0.91,251.79,-1.14,1.00,-85.59,E
S,25.50,9.30,10.23,12.47,9.97,14.96,10.00,0.07,600.76,-0.67,1.00,-104.20,E
S,24.90,9.30,10.05,12.47,7.48,17.45,20.00,0.06,398.83,-0.07,1.00,-158.99,E
S,24.90,9.30,10.05,12.47,7.48,17.45,20.00,0.06,374.10,-0.11,1.00,-155.94,E
S,24.90,9.30,10.05,12.47,7.48,17.45,20.00,0.06,352.24,-0.08,1.00,-150.84,E
S,39.90,9.30,10.05,7.48,2.49,12.47,20.00,0.06,909.51,-0.19,1.00,-144.40,E
S,39.90,9.30,10.05,12.47,7.48,17.45,20.00,0.06,309.54,-0.41,1.00,-111.96,E
S,40.00,9.30,10.21,12.47,7.48,17.45,20.00,0.07,95.36,-0.19,1.00,-151.24,E
S,40.00,9.30,10.05,12.47,7.48,17.45,20.00,0.06,649.97,-0.57,1.00,-76.73,E
S,40.00,9.30,10.00,11.22,7.48,14.96,15.00,0.06,431.88,-0.50,1.00,-101.80,E
S,40.00,9.30,10.23,11.22,7.48,14.96,15.00,0.07,452.35,-0.06,1.00,-149.12,E
S,40.00,9.30,10.00,11.22,7.48,14.96,15.00,0.06,403.88,0.18,1.00,-146.14,E
S,40.00,9.30,10.00,11.22,7.48,14.96,15.00,0.06,394.45,0.29,1.00,-171.83,E
S,40.00,9.30,10.05,12.47,4.99,19.95,30.00,0.06,194.93,0.64,1.00,-197.00,E
S,40.00,9.30,10.21,11.22,4.99,17.45,25.00,0.07,372.39,0.66,1.00,-216.17,E
S,40.00,9.30,10.21,11.22,4.99,17.45,25.00,0.07,-589.40,-2.80,0.00,122.93,E
S,40.00,9.30,10.37,12.47,4.99,19.95,30.00,0.07,369.41,-0.61,1.00,-48.93,E
S,40.00,9.30,36.99,11.22,9.97,12.47,5.00,0.91,1023.00,-1.41,1.00,-23.45,E
S,40.00,9.30,10.23,24.93,27.43,22.44,10.00,0.07,1023.00,0.44,1.00,-234.23,E
S,40.00,9.30,10.37,9.97,2.49,17.45,30.00,0.07,990.00,1.88,1.00,-292.22,E
S,40.00,9.30,10.37,12.47,7.48,19.95,25.00,0.07,432.16,0.87,1.00,-150.51,E
S,40.00,9.30,10.00,13.71,9.97,17.45,15.00,0.06,363.12,-1.34,1.00,65.79,E
S,40.00,9.30,10.23,11.22,12.47,9.97,5.00,0.07,1023.00,-2.35,1.00,146.47,E
S,40.00,9.30,36.99,17.45,17.45,17.45,0.00,0.91,1023.00,-2.81,1.00,236.69,E
S,40.00,9.30,36.99,18.70,19.95,17.45,5.00,0.91,1023.00,-3.58,1.00,381.11,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,475.56,-4.04,1.00,518.56,E
S,40.00,9.30,9.97,13.71,24.93,2.49,45.00,0.06,592.28,-3.35,1.00,347.11,E
S,40.00,9.30,10.16,16.21,27.43,4.99,45.00,0.07,560.36,-1.32,1.00,209.09,E
S,40.00,9.30,10.21,11.22,17.45,4.99,25.00,0.07,744.25,0.19,1.00,86.10,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,304.34,0.61,1.00,87.33,E
S,40.00,9.30,36.99,19.95,22.44,17.45,10.00,0.91,1023.00,0.83,1.00,36.91,E
S,40.00,9.30,39.75,16.21,14.96,17.45,5.00,0.99,1023.00,-0.58,1.00,228.58,E
S,40.00,9.30,36.99,9.97,9.97,9.97,0.00,0.91,-258.29,0.75,0.00,-1.63,E
S,40.00,9.30,10.16,13.71,19.95,7.48,25.00,0.07,636.37,-3.18,1.00,515.71,E
S,40.00,9.30,9.97,14.96,27.43,2.49,50.00,0.06,210.60,-1.95,1.00,355.46,E
S,40.00,9.30,10.16,13.71,22.44,4.99,35.00,0.07,361.68,0.65,1.00,104.66,E
S,40.00,9.30,10.00,14.96,17.45,12.47,10.00,0.06,141.27,1.55,1.00,76.31,E
S,40.00,9.30,36.99,18.70,19.95,17.45,5.00,0.91,-261.75,1.42,0.00,-271.46,E
S,40.00,9.30,10.05,13.71,19.95,9.97,20.00,0.06,623.33,-0.21,1.00,208.08,E
S,40.00,9.30,10.05,13.71,19.95,7.48,25.00,0.06,641.71,-0.03,1.00,170.92,E
S,40.00,9.30,10.21,13.71,19.95,7.48,25.00,0.07,228.77,-0.02,1.00,160.21,E
S,40.00,9.30,10.21,13.71,19.95,7.48,25.00,0.07,522.88,0.53,1.00,111.54,E
S,40.00,9.30,10.21,13.71,17.45,9.97,15.00,0.07,493.79,0.51,1.00,108.02,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,675.30,0.15,1.00,156.07,E
S,40.00,9.30,10.05,13.71,19.95,9.97,25.00,0.06,437.95,0.47,1.00,119.43,E
S,40.00,9.30,10.00,12.47,17.45,7.48,20.00,0.06,412.82,0.35,1.00,132.71,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,224.82,0.10,1.00,126.64,E
S,40.00,9.30,10.05,13.71,19.95,7.48,25.00,0.06,201.58,0.23,1.00,134.34,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,178.21,0.10,1.00,169.78,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,534.87,-0.18,1.00,171.75,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,493.48,0.06,1.00,148.55,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,664.25,0.22,1.00,130.68,E
S,40.00,9.30,10.21,11.22,17.45,4.99,25.00,0.07,269.99,0.29,1.00,123.02,E
S,40.00,9.30,10.21,11.22,17.45,4.99,25.00,0.07,488.34,0.23,1.00,105.23,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,408.09,1.30,1.00,1.34,E
S,40.00,9.30,36.99,13.71,14.96,12.47,5.00,0.91,1023.00,0.69,1.00,76.97,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,297.97,-0.03,1.00,115.65,E
S,40.00,9.30,10.05,14.96,19.95,9.97,20.00,0.06,280.83,-0.19,1.00,113.59,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,443.46,-0.09,1.00,138.31,E
S,40.00,9.30,10.21,11.22,17.45,4.99,25.00,0.07,247.55,-0.57,1.00,178.05,E
S,40.00,9.30,10.21,13.71,19.95,7.48,25.00,0.07,632.17,-0.68,1.00,197.36,E
S,40.00,9.30,10.05,11.22,17.45,4.99,25.00,0.06,429.96,-0.53,1.00,150.75,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,580.41,-0.06,1.00,115.57,E
S,40.00,9.30,10.16,11.22,14.96,7.48,15.00,0.07,-736.44,3.31,0.00,-1023.00,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,174.75,-0.23,1.00,139.86,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,533.59,0.02,1.00,108.38,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,343.11,-0.07,1.00,144.12,E
S,40.00,9.30,10.05,11.22,14.96,7.48,15.00,0.06,770.61,-0.11,1.00,143.37,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,309.51,-0.04,1.00,122.32,E
S,40.00,9.30,10.21,11.22,14.96,7.48,15.00,0.07,495.70,0.12,1.00,87.54,E
S,38.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,488.90,-0.10,1.00,131.66,E
S,38.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,285.11,-0.19,1.00,148.34,E
S,40.00,9.30,10.21,11.22,17.45,4.99,25.00,0.07,459.22,-0.29,1.00,159.74,E
S,40.00,9.30,10.05,11.22,17.45,7.48,20.00,0.06,262.71,0.07,1.00,128.89,E
S,40.00,9.30,10.00,9.97,12.47,7.48,10.00,0.06,438.78,0.28,1.00,107.75,E
S,40.00,9.30,10.00,9.97,14.96,4.99,20.00,0.06,243.10,-0.06,1.00,139.59,E
S,40.00,9.30,10.21,11.22,17.45,4.99,25.00,0.07,268.69,0.03,1.00,103.10,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,605.53,0.24,1.00,85.59,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,232.99,0.12,1.00,92.04,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,222.50,-0.11,1.00,132.11,E
S,40.00,9.30,10.23,9.97,14.96,4.99,20.00,0.07,407.41,-0.07,1.00,145.81,E
S,40.00,9.30,10.00,8.73,12.47,4.99,15.00,0.06,403.32,-0.21,1.00,142.39,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,409.19,-0.03,1.00,116.11,E
S,40.00,9.30,10.37,11.22,17.45,4.99,25.00,0.07,403.24,-0.40,1.00,156.57,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,397.52,-0.21,1.00,125.74,E
S,40.00,9.30,10.00,8.73,12.47,4.99,15.00,0.06,575.01,0.10,1.00,83.94,E
S,40.00,9.30,10.00,8.73,12.47,4.99,15.00,0.06,195.59,-0.15,1.00,124.37,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,392.02,-0.28,1.00,165.71,E
S,40.00,9.30,10.21,8.73,14.96,2.49,25.00,0.07,577.97,-0.41,1.00,133.36,E
S,40.00,9.30,10.21,11.22,17.45,4.99,25.00,0.07,387.67,-0.35,1.00,156.73,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,761.59,-0.27,1.00,153.83,E
S,40.00,9.30,10.21,11.22,17.45,7.48,25.00,0.07,218.37,-0.06,1.00,137.20,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,182.61,0.33,1.00,106.88,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,182.23,-0.00,1.00,140.88,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,376.68,-0.00,1.00,100.77,E
S,40.00,9.30,10.21,9.97,14.96,4.99,20.00,0.07,371.28,-0.38,1.00,156.67,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,208.94,0.05,1.00,119.40,E
S,40.00,9.30,10.23,8.73,12.47,4.99,15.00,0.07,559.15,0.55,1.00,73.79,E
S,40.00,9.30,10.23,9.97,12.47,7.48,10.00,0.07,21.22,0.25,1.00,94.98,E
S,40.00,9.30,10.23,12.47,14.96,9.97,10.00,0.07,17.11,0.24,1.00,78.46,E
S,40.00,9.30,36.99,11.22,14.96,7.48,15.00,0.91,425.34,0.32,1.00,47.98,E
S,40.00,9.30,36.99,7.48,9.97,4.99,15.00,0.91,200.17,0.35,1.00,56.55,E
S,40.00,9.30,10.23,12.47,14.96,9.97,10.00,0.07,446.51,0.30,1.00,64.95,E
S,40.00,9.30,36.99,9.97,12.47,7.48,10.00,0.91,433.49,0.55,1.00,34.14,E
S,40.00,9.30,10.23,9.97,12.47,7.48,10.00,0.07,462.83,0.87,1.00,-8.25,E
S,40.00,9.30,36.99,18.70,22.44,14.96,15.00,0.91,-863.34,3.96,0.00,-460.25,E
S,40.00,9.30,39.75,14.96,14.96,14.96,0.00,0.99,276.36,1.31,1.00,-141.95,E
S,40.00,9.30,10.23,22.44,22.44,22.44,0.00,0.07,-1023.00,3.10,0.00,-1023.00,E
S,40.00,9.30,39.75,14.96,14.96,14.96,0.00,0.99,1023.00,1.15,1.00,-169.88,E
S,40.00,9.30,10.23,22.44,24.93,19.95,10.00,0.07,1023.00,0.92,1.00,-122.62,E
S,40.00,9.30,36.99,18.70,19.95,17.45,5.00,0.91,1023.00,1.30,1.00,-204.24,E
S,40.00,9.30,36.99,13.71,14.96,12.47,5.00,0.91,1023.00,1.14,1.00,-211.50,E
S,40.00,9.30,10.00,13.71,17.45,9.97,15.00,0.06,1023.00,1.20,1.00,-224.37,E
S,40.00,9.30,39.75,22.44,22.44,22.44,0.00,0.99,1023.00,1.16,1.00,-256.06,E
S,40.00,9.30,36.99,27.43,27.43,27.43,0.00,0.91,1023.00,1.18,1.00,-240.00,E
S,40.00,9.30,39.75,27.43,27.43,27.43,0.00,0.99,1023.00,1.33,1.00,-293.74,E
S,40.00,9.30,36.99,27.43,27.43,27.43,0.00,0.91,1023.00,1.20,1.00,-322.76,E
S,40.00,9.30,39.75,27.43,27.43,27.43,0.00,0.99,1023.00,0.99,1.00,-291.73,E
S,40.00,9.30,39.75,24.93,24.93,24.93,0.00,0.99,1023.00,0.86,1.00,-268.89,E
S,40.00,9.30,39.75,24.93,24.93,24.93,0.00,0.99,1023.00,0.65,1.00,-264.38,E
S,40.00,9.30,36.99,26.18,27.43,24.93,5.00,0.91,1023.00,0.53,1.00,-274.74,E
S,40.00,9.30,36.99,29.92,29.92,29.92,0.00,0.91,1023.00,0.42,1.00,-270.87,E
S,40.00,9.30,36.99,26.18,27.43,24.93,5.00,0.91,1023.00,0.36,1.00,-342.11,E
S,40.00,9.30,39.75,24.93,24.93,24.93,0.00,0.99,1023.00,0.38,1.00,-194.16,E
S,40.00,9.30,39.75,27.43,27.43,27.43,0.00,0.99,1023.00,0.72,1.00,-338.73,E
S,40.00,9.30,39.75,24.93,24.93,24.93,0.00,0.99,1023.00,0.73,1.00,-347.21,E
S,40.00,9.30,39.75,24.93,24.93,24.93,0.00,0.99,1023.00,0.59,1.00,-319.29,E
S,40.00,9.30,36.99,26.18,24.93,27.43,5.00,0.91,1023.00,0.78,1.00,-354.36,E
S,40.00,9.30,39.75,23.69,22.44,24.93,5.00,0.99,1023.00,0.38,1.00,-307.33,E
S,40.00,9.30,36.99,21.19,19.95,22.44,5.00,0.91,1023.00,1.12,1.00,-408.94,E
S,40.00,9.30,10.21,13.71,7.48,19.95,25.00,0.07,101.59,1.01,1.00,-371.85,E
S,40.00,9.30,10.00,9.97,4.99,14.96,20.00,0.06,965.76,-1.13,1.00,-134.93,E
S,40.00,9.30,36.99,7.48,9.97,4.99,10.00,0.91,1023.00,-2.96,1.00,1023.00,E
S,40.00,9.30,10.00,13.71,17.45,9.97,15.00,0.06,421.81,-2.55,1.00,-13.18,E
S,40.00,9.30,10.23,18.70,19.95,17.45,5.00,0.07,-69.74,0.51,0.00,-1023.00,E
S,40.00,9.30,36.99,16.21,17.45,14.96,5.00,0.91,1023.00,-1.60,1.00,-72.69,E
S,40.00,9.30,39.75,7.48,7.48,7.48,0.00,0.99,1023.00,-1.76,1.00,-1.94,E
S,40.00,9.30,10.00,13.71,17.45,9.97,15.00,0.06,50.41,-1.58,1.00,4.12,E
S,40.00,9.30,10.23,18.70,19.95,17.45,5.00,0.07,-823.97,-1.20,0.00,-225.24,E
S,40.00,9.30,36.99,18.70,19.95,17.45,5.00,0.91,1023.00,-0.36,1.00,-462.68,E
S,40.00,9.30,39.75,16.21,17.45,14.96,5.00,0.99,1023.00,0.04,1.00,-383.18,E
S,40.00,9.30,39.75,18.70,19.95,17.45,5.00,0.99,1023.00,0.38,1.00,-256.08,E
S,40.00,9.30,39.75,22.44,22.44,22.44,0.00,0.99,1023.00,0.88,1.00,-214.98,E
S,40.00,9.30,39.75,23.69,24.93,22.44,5.00,0.99,1023.00,1.14,1.00,-264.28,E
S,40.00,9.30,10.37,12.47,4.99,19.95,30.00,0.07,600.88,0.58,1.00,-210.20,E
S,40.00,9.30,10.00,13.71,9.97,19.95,20.00,0.06,560.78,-1.41,1.00,5.64,E
S,40.00,9.30,39.75,9.97,9.97,9.97,0.00,0.99,1023.00,-2.34,1.00,120.37,E
S,40.00,9.30,10.21,13.71,19.95,7.48,25.00,0.07,622.85,-2.34,1.00,183.28,E
S,40.00,9.30,36.99,18.70,19.95,17.45,5.00,0.91,1023.00,0.43,1.00,-181.71,E
S,40.00,9.30,36.99,21.19,19.95,22.44,5.00,0.91,1023.00,0.70,1.00,-166.98,E
S,40.00,9.30,36.99,28.67,29.92,27.43,5.00,0.91,1023.00,0.77,1.00,-178.67,E
S,40.00,9.30,36.99,18.70,17.45,19.95,5.00,0.91,1023.00,1.34,1.00,-248.92,E
S,40.00,9.30,39.75,33.66,34.91,32.41,5.00,0.99,1023.00,1.46,1.00,-289.53,E
S,40.00,9.30,39.75,22.44,22.44,22.44,0.00,0.99,1023.00,1.84,1.00,-374.15,E
S,40.00,9.30,39.75,27.43,27.43,27.43,0.00,0.99,1023.00,1.89,1.00,-372.63,E
S,40.00,9.30,39.75,14.96,12.47,17.45,10.00,0.99,1023.00,1.96,1.00,-486.86,E
S,40.00,9.30,10.16,12.47,4.99,19.95,30.00,0.07,456.81,0.78,1.00,-257.19,E
S,40.00,9.30,10.05,7.48,12.47,2.49,20.00,0.06,979.87,-2.54,1.00,17.06,E
S,40.00,9.30,10.23,12.47,14.96,9.97,10.00,0.07,563.82,-1.75,1.00,8.58,E
S,40.00,9.30,36.99,12.47,12.47,12.47,0.00,0.91,1023.00,-0.31,0.00,-50.59,E
S,40.00,9.30,10.23,17.45,19.95,14.96,10.00,0.07,-119.10,-0.50,0.00,-66.13,E
S,40.00,9.30,10.23,22.44,24.93,19.95,10.00,0.07,1023.00,-0.37,1.00,-65.65,E
S,40.00,9.30,10.23,19.95,22.44,17.45,10.00,0.07,1023.00,0.36,1.00,-107.55,E
S,40.00,9.30,36.99,13.71,14.96,12.47,5.00,0.91,278.41,1.13,1.00,-1023.00,E
S,40.00,9.30,39.75,22.44,22.44,22.44,0.00,0.99,1023.00,1.27,1.00,-245.62,E
S,40.00,9.30,39.75,23.69,24.93,22.44,5.00,0.99,1023.00,1.60,1.00,-323.03,E
S,40.00,9.30,39.75,22.44,22.44,24.93,0.00,0.99,1023.00,2.04,1.00,-433.01,E
S,40.00,9.30,39.75,23.69,22.44,24.93,5.00,0.99,1023.00,2.13,1.00,-384.79,E
S,40.00,9.30,10.21,11.22,4.99,17.45,25.00,0.07,469.39,1.81,1.00,-373.15,E
S,40.00,9.30,10.37,12.47,4.99,19.95,30.00,0.07,648.37,-0.11,1.00,-139.67,E
S,40.00,9.30,10.23,12.47,9.97,17.45,15.00,0.07,214.04,-2.39,1.00,69.70,E
S,40.00,9.30,36.99,21.19,22.44,19.95,5.00,0.91,1023.00,-2.74,1.00,114.01,E
S,40.00,9.30,10.00,13.71,17.45,9.97,15.00,0.06,34.74,-2.30,1.00,59.66,E
S,40.00,9.30,10.23,13.71,17.45,9.97,15.00,0.07,589.97,-1.53,1.00,-3.69,E
S,40.00,9.30,10.23,19.95,22.44,17.45,10.00,0.07,1023.00,-0.95,1.00,-15.92,E
S,40.00,9.30,10.23,14.96,12.47,17.45,10.00,0.07,1023.00,-0.62,1.00,-35.48,E
S,40.00,9.30,39.75,18.70,17.45,19.95,5.00,0.99,1023.00,-1.08,1.00,22.65,E
S,40.00,9.30,36.99,14.96,17.45,14.96,5.00,0.91,-276.67,-1.14,0.00,355.93,E
S,40.00,9.30,39.75,16.21,17.45,17.45,0.00,0.99,1023.00,0.10,1.00,-89.14,E
S,40.00,9.30,36.99,27.43,29.92,24.93,10.00,0.91,1023.00,0.34,1.00,-108.34,E
S,40.00,9.30,36.99,23.69,24.93,22.44,5.00,0.91,1023.00,0.93,1.00,-175.83,E
S,40.00,9.30,36.99,21.19,19.95,22.44,5.00,0.91,1023.00,1.33,1.00,-238.15,E
S,40.00,9.30,36.99,27.43,27.43,27.43,0.00,0.91,1023.00,1.70,1.00,-287.13,E
S,40.00,9.30,39.75,24.93,24.93,24.93,0.00,0.99,1023.00,2.10,1.00,-365.78,E
S,40.00,9.30,10.23,27.43,24.93,29.92,10.00,0.07,1023.00,2.37,1.00,-403.00,E
S,40.00,9.30,36.99,19.95,17.45,22.44,10.00,0.91,-258.29,0.99,0.00,-297.64,E
S,40.00,9.30,10.37,11.22,4.99,17.45,25.00,0.07,677.73,1.38,1.00,-294.81,E
S,40.00,9.30,10.21,13.71,7.48,19.95,25.00,0.07,429.57,-1.31,1.00,-50.82,E
S,40.00,9.30,36.99,13.71,12.47,14.96,5.00,0.91,1023.00,-2.43,1.00,73.41,E
S,40.00,9.30,10.23,14.96,17.45,12.47,10.00,0.07,258.30,-2.79,1.00,121.41,E
S,40.00,9.30,10.00,13.71,17.45,9.97,15.00,0.06,255.27,-2.28,1.00,77.46,E
S,40.00,9.30,10.00,14.96,17.45,12.47,10.00,0.06,404.08,-1.43,1.00,32.32,E
S,40.00,9.30,36.99,16.21,17.45,14.96,5.00,0.91,1023.00,0.87,1.00,-787.44,E
S,40.00,9.30,10.23,14.96,12.47,17.45,10.00,0.07,-81.88,-0.24,0.00,-54.79,E
S,40.00,9.30,10.21,13.71,7.48,19.95,25.00,0.07,253.93,0.97,1.00,-203.83,E
S,40.00,9.30,36.99,13.71,12.47,14.96,5.00,0.91,1023.00,-1.36,1.00,60.91,E
S,40.00,9.30,36.99,14.96,17.45,12.47,10.00,0.91,1023.00,-2.10,1.00,117.08,E
S,40.00,9.30,10.23,14.96,17.45,12.47,10.00,0.07,429.70,-2.21,1.00,130.23,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,964.06,-2.01,1.00,108.66,E
S,40.00,9.30,10.05,14.96,19.95,9.97,20.00,0.06,358.88,-1.71,1.00,127.65,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,731.07,-1.26,1.00,113.41,E
S,40.00,9.30,10.00,12.47,17.45,7.48,20.00,0.06,294.41,-0.89,1.00,102.45,E
S,40.00,9.30,10.00,12.47,17.45,9.97,15.00,0.06,487.80,-0.87,1.00,80.88,E
S,40.00,9.30,10.05,11.22,14.96,7.48,15.00,0.06,461.31,-0.97,1.00,133.76,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,211.36,-1.09,1.00,161.46,E
S,40.00,9.30,10.05,14.96,19.95,9.97,20.00,0.06,385.48,-0.78,1.00,133.97,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,361.21,-0.47,1.00,138.93,E
S,40.00,9.30,10.23,11.22,14.96,7.48,15.00,0.07,553.58,-0.45,1.00,132.16,E
S,40.00,9.30,10.00,12.47,17.45,7.48,20.00,0.06,310.93,-0.70,1.00,168.94,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,297.41,-0.36,1.00,140.11,E
S,40.00,9.30,10.05,11.22,14.96,7.48,15.00,0.06,650.57,-0.26,1.00,117.28,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,438.54,-0.11,1.00,97.59,E
S,40.00,9.30,10.21,11.22,17.45,4.99,25.00,0.07,665.88,-0.22,1.00,161.01,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,229.12,0.14,1.00,84.81,E
S,40.00,9.30,10.23,9.97,12.47,7.48,10.00,0.07,395.62,-0.07,1.00,75.61,E
S,40.00,9.30,10.00,13.71,17.45,9.97,15.00,0.06,204.31,-0.21,1.00,125.37,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,569.83,-0.37,1.00,136.91,E
S,40.00,9.30,10.21,11.22,17.45,4.99,25.00,0.07,416.77,-0.04,1.00,104.24,E
S,40.00,9.30,10.00,9.97,14.96,4.99,20.00,0.06,383.56,-0.28,1.00,115.22,E
S,40.00,9.30,10.23,9.97,12.47,7.48,10.00,0.07,341.61,-0.24,1.00,113.34,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,330.18,-0.59,1.00,150.64,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,352.20,-0.61,1.00,146.20,E
S,40.00,9.30,10.00,6.23,9.97,2.49,15.00,0.06,342.06,-0.38,1.00,134.45,E
S,40.00,9.30,10.21,11.22,17.45,4.99,25.00,0.07,302.52,-0.37,1.00,122.15,E
S,40.00,9.30,10.05,11.22,17.45,4.99,25.00,0.06,323.76,-0.35,1.00,133.12,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,314.41,-0.11,1.00,96.01,E
S,40.00,9.30,10.05,11.22,14.96,7.48,15.00,0.06,85.59,-0.09,1.00,124.48,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,260.25,-0.05,1.00,118.76,E
S,40.00,9.30,10.05,9.97,12.47,7.48,10.00,0.06,628.33,-0.31,1.00,158.95,E
S,40.00,9.30,10.21,9.97,14.96,4.99,20.00,0.07,461.84,0.02,1.00,81.81,E
S,40.00,9.30,10.05,9.97,12.47,7.48,10.00,0.06,435.89,0.03,1.00,112.96,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,231.73,-0.08,1.00,131.37,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,229.28,-0.48,1.00,216.50,E
S,40.00,9.30,10.21,8.73,17.45,4.99,25.00,0.07,419.95,-0.47,1.00,145.43,E
S,40.00,9.30,10.21,9.97,17.45,4.99,25.00,0.07,250.77,0.09,1.00,89.60,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,215.65,0.33,1.00,85.65,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,212.36,0.01,1.00,127.45,E
S,40.00,9.30,10.23,9.97,12.47,7.48,10.00,0.07,209.62,0.28,1.00,99.38,E
S,40.00,9.30,10.23,9.97,12.47,7.48,10.00,0.07,206.92,0.44,1.00,68.39,E
S,40.00,9.30,10.23,12.47,14.96,9.97,10.00,0.07,1023.00,0.60,1.00,37.87,E
S,40.00,9.30,10.23,9.97,9.97,9.97,0.00,0.07,454.12,1.20,1.00,-36.24,E
S,40.00,9.30,36.99,8.73,9.97,7.48,5.00,0.91,380.15,0.97,1.00,-8.10,E
S,40.00,9.30,39.75,9.97,9.97,9.97,0.00,0.99,1023.00,0.93,1.00,-82.79,E
