;;;;;;;0
3;0;0,78;0;10,97;10;12,3;6911
3;0;0,89;0;5,98;10;12,3;6914
4;0;0,96;0;12,47;10;12,3;6918
3;0;0,95;0;7,98;10;12,3;6921
3;0;0,78;0;-0,5;10;9,4;6924
3;0;1,44;0;1;10;10,1;6927
3;0;2,99;0;1,5;10;10,1;6930
4;0;2,55;0;-2,49;10;9,2;6934
3;0;-0,8;0;-6,48;10;7,4;6937
3;0;-1,36;0;-9,47;10;6,7;6940
4;0;-1,32;0;-18,45;10;6,7;6944
3;0;-1,86;0;-8,98;10;6,7;6947
3;0;-2,13;0;-16,95;10;6,7;6950
3;0;-2,21;0;-6,98;10;6,7;6953
4;0;-2,51;0;-13,96;10;6,7;6957
3;0;-3,78;0;-9,97;10;6,7;6960
3;0;-2,22;0;-11,47;10;7,3;6963
3;0;-1,11;0;-23,94;10;5,8;6966
3;0;-0,95;0;-11,97;10;5,8;6969
4;0;-0,93;0;-24,43;10;5,8;6973
3;0;-0,7;0;-10,97;10;5,8;6976
4;0;-1,12;0;-25,43;10;4,2;6980
3;0;-1,07;0;-11,97;10;4,2;6983
3;0;-0,71;0;-22,94;10;4,2;6986
3;0;-0,93;0;-13,96;10;4,2;6989
3;0;-0,88;0;-28,42;10;4,2;6992
3;0;-0,81;0;-30,92;10;4,3;6995
3;0;-1,04;0;-15,96;10;5,3;6998
3;0;-1,12;0;-32,91;10;5,3;7001
4;0;-1,14;0;-17,45;10;5,3;7005
3;0;-1,14;0;-34,91;10;5,3;7008
3;0;-0,75;0;-12,97;10;6,4;7011
3;0;-0,54;0;-25,43;10;6,4;7014
3;0;-0,57;0;-11,47;10;6,4;7017
3;0;-0,69;0;-25,43;10;5,9;7020
4;0;-0,59;0;-12,97;10;5,9;7024
3;0;-0,76;0;-25,93;10;5,1;7027
3;0;-0,68;0;-12,47;10;5,1;7030
3;0;-0,71;0;-24,43;10;5,1;7033
3;0;-0,63;0;-26,43;10;5,1;7036
4;0;-0,79;0;-12,97;10;5,1;7040
3;0;-0,71;0;-26,43;10;5,1;7043
3;0;-0,64;0;-14,46;10;5,1;7046
3;0;-0,68;0;-28,92;10;5,1;7049
3;0;-0,7;0;-14,96;10;5,1;7052
4;0;-0,77;0;-14,46;10;4,9;7056
3;0;-0,67;0;-29,92;10;4,9;7059
3;0;-0,67;0;-15,96;10;4,9;7062
3;0;-0,61;0;-32,41;10;4,9;7065
3;0;-0,54;0;-15,46;10;4,9;7068
4;0;-0,54;0;-30,92;10;4,9;7072
3;0;-0,4;0;-13,46;10;4,9;7075
3;0;-0,4;0;-27,43;10;4,9;7078
3;0;-0,46;0;-13,46;10;4,9;7081
3;0;-0,43;0;-26,93;10;4,9;7084
4;0;-0,55;0;-13,96;10;4,9;7088
3;0;-0,39;0;-29,42;10;4,9;7091
3;0;-0,49;0;-15,46;10;4,9;7094
3;0;-0,4;0;-31,91;10;4,9;7097
4;0;-0,35;0;-15,96;10;4,9;7101
3;0;-0,32;0;-31,91;10;4,9;7104
3;0;-0,31;0;-14,46;10;4,9;7107
3;0;-0,18;0;-28,92;10;4,9;7110
4;0;-0,23;0;-13,46;10;4,9;7114
3;0;-0,23;0;-26,43;10;4,9;7117
3;0;-0,15;0;-13,96;10;4,9;7120
3;0;-0,17;0;-27,43;10;4,9;7123
3;0;-0,17;0;-15,46;10;4,9;7126
3;0;-0,22;0;-29,42;10;4,9;7129
4;0;-0,24;0;-15,46;10;4,9;7133
3;0;-0,29;0;-31,42;10;5;7136
3;0;-0,24;0;-15,96;10;5;7139
3;0;-0,18;0;-30,42;10;5;7142
3;0;-0,18;0;-14,46;10;5;7145
3;0;-0,11;0;-27,93;10;5;7148
3;0;-0,18;0;-13,46;10;5;7151
3;0;-0,13;0;-25,43;10;5;7154
3;0;-0,07;0;-12,97;10;5;7157
3;0;-0,17;0;-13,96;10;5;7160
3;0;-0,08;0;-29,42;10;5;7163
3;0;-0,06;0;-15,46;10;5;7166
3;0;-0,03;0;-30,92;10;5;7169
4;0;-0,18;0;-15,46;10;5;7173
3;0;-0,02;0;-29,42;10;5;7176
3;0;0,03;0;-13,46;10;5;7179
3;0;0,02;0;-26,43;10;5;7182
3;0;0,04;0;-12,47;10;5;7185
3;0;-0,11;0;-25,43;10;5;7188
4;0;0,13;0;-13,96;10;5;7192
3;0;0,08;0;-27,93;10;5;7195
3;0;0,06;0;-14,96;10;5;7198
3;0;0,04;0;-30,42;10;5;7201
3;0;0,11;0;-14,96;10;5;7204
3;0;0,16;0;-29,92;10;5;7207
3;0;0,19;0;-14,96;10;5;7210
4;0;0,18;0;-28,42;10;5;7214
3;0;0,09;0;-13,46;10;5;7217
3;0;0,21;0;-26,93;10;5;7220
3;0;0,17;0;-13,96;10;5;7223
3;0;0,22;0;-27,93;10;5;7226
3;0;0,18;0;-15,46;10;6,2;7229
3;0;0,12;0;-30,42;10;6,2;7232
3;0;0,2;0;-15,46;10;6,2;7235
3;0;-0,04;0;-30,92;10;6,2;7238
4;0;0,19;0;-15,46;10;6,2;7242
3;0;0,28;0;-29,92;10;6,2;7245
3;0;0,26;0;-13,46;10;6,2;7248
3;0;0,2;0;-27,43;10;6,2;7251
3;0;0,22;0;-12,97;10;6,2;7254
3;0;-0,43;0;-26,43;10;6,2;7257
4;0;-0,46;0;-14,46;10;6,2;7261
3;0;-0,46;0;-26,43;10;6,2;7264
3;0;-0,31;0;-10,47;10;6,2;7267
3;0;0,22;0;-19,95;10;6,2;7270
3;0;0,13;0;-7,98;10;6,2;7273
3;0;0,06;0;-15,46;10;6,2;7276
3;0;0,15;0;-8,98;10;6,2;7279
4;0;0,06;0;-18,95;10;6,2;7283
3;0;0,05;0;-10,47;10;6,2;7286
3;0;0,17;0;-22,44;10;6,2;7289
3;0;0,1;0;-13,46;10;6,2;7292
3;0;-0,21;0;-26,43;10;6,2;7295
3;0;-0,15;0;-13,46;10;6,2;7298
3;0;0,15;0;-24,93;10;6,2;7301
3;0;0,03;0;-8,48;10;6,2;7304
3;0;-0,04;0;-8,98;10;6,2;7307
3;0;-0,04;0;-19,95;10;6,2;7310
3;0;-0,05;0;-11,47;10;6,2;7313
4;0;-0,05;0;-24,43;10;7,5;7317
3;0;-0,19;0;-13,46;10;7,5;7320
3;0;0,1;0;-22,44;10;7,5;7323
3;0;0,02;0;-8,48;10;7,5;7326
3;0;0,16;0;-15,46;10;7,5;7329
4;0;-0,12;0;-5,49;10;7,5;7333
3;0;-0,16;0;-11,97;10;7,5;7336
3;0;-0,19;0;-14,46;10;7,5;7339
3;0;-0,04;0;-17,95;10;7,5;7342
3;0;-0,1;0;-14,46;10;7,5;7345
3;0;-0,14;0;-6,98;10;7,5;7348
3;0;-0,22;0;-13,46;10;7,5;7351
4;0;-0,14;0;-7,98;10;7,5;7355
3;0;-0,1;0;-15,96;10;7,5;7358
4;0;-0,06;0;-14,46;10;7,5;7362
3;0;-0,1;0;-6,48;10;7,5;7365
3;0;-0,12;0;-13,46;10;7,5;7368
3;0;0,04;0;-6,98;10;7,5;7371
3;0;-0,03;0;-15,46;10;7,5;7374
3;0;-0,11;0;-8,48;10;9,1;7377
3;0;-0,12;0;-16,95;10;9,1;7380
3;0;0,04;0;-7,48;10;9,1;7383
3;0;-0,16;0;-6,98;10;9,1;7386
3;0;-0,04;0;-5,49;10;9,1;7389
3;0;-0,21;0;-1;10;9,1;7392
3;0;-0,19;0;-4,99;10;9,1;7395
3;0;-0,15;0;-9,97;10;9,1;7398
3;0;-0,11;0;-2,99;10;9,1;7401
3;0;-0,17;0;-5,49;10;9,1;7404
3;0;-0,07;0;-1,5;10;9,1;7407
3;0;-0,15;0;-3,99;10;9,1;7410
3;0;-0,16;0;-2,99;10;9,1;7413
3;0;-0,16;0;-6,98;10;9,1;7416
4;0;-0,14;0;-4,99;10;9,1;7420
3;0;-0,09;0;-9,47;10;9,1;7423
3;0;-0,06;0;-4,49;10;10;7426
3;0;-0,14;0;-7,98;10;10;7429
3;0;-0,18;0;-2,99;10;10;7432
3;0;-0,12;0;-5,49;10;10;7435
4;0;-0,25;0;-2,49;10;10;7439
3;0;-0,08;0;-3,99;10;10;7442
3;0;-0,13;0;-1;10;10;7445
4;0;-0,13;0;-1,5;10;10;7449
3;0;-0,13;0;-2,99;10;10;7452
3;0;0,31;0;-1,5;10;10;7455
3;0;-0,06;0;-2,49;10;10;7458
4;0;0,3;0;-1;10;10;7462
3;0;-0,07;0;-1;10;10;7465
3;0;0,01;0;-1;10;10;7468
3;0;-0,05;0;-2,49;10;10;7471
3;0;0,05;0;-1;10;10;7474
3;0;-0,06;0;-2,49;10;10;7477
3;0;-0,03;0;-1,5;10;10,3;7480
4;0;-0,24;0;-1,99;10;10,3;7484
3;0;-0,2;0;-0,5;10;10,3;7487
3;0;-0,17;0;-1;10;10,3;7490
3;0;-0,28;0;0;10;10,3;7493
3;0;-0,02;0;0,5;10;10,3;7496
4;0;-0,09;0;0;10;10,3;7500
3;0;0,08;0;0;10;10,3;7503
3;0;0,07;0;0;10;10,3;7506
3;0;0,13;0;-0,5;10;10,3;7509
3;0;0,07;0;-0,5;10;10,3;7512
3;0;-0,33;0;-1;10;10,3;7515
3;0;-0,36;0;-1;10;10,3;7518
3;0;-0,31;0;-1,5;10;10,3;7521
4;0;-0,37;0;0,5;10;10,3;7525
3;0;0,06;0;1;10;10,3;7528
3;0;0,07;0;0;10;10,3;7531
3;0;0,04;0;0,5;10;10,3;7534
3;0;0,01;0;-0,5;10;10,3;7537
3;0;-0,3;0;-1,5;10;10,3;7540
3;0;-0,28;0;-1;10;10,3;7543
3;0;-0,28;0;-1,99;10;10,3;7546
4;0;-0,3;0;0;10;10,3;7550
3;0;-0,03;0;0;10;10,3;7553
3;0;0,04;0;0;10;10,3;7556
3;0;0,14;0;0;10;10,3;7559
3;0;0,1;0;0;10;10,3;7562
3;0;0,1;0;0;10;10,3;7565
3;0;0,12;0;-0,5;10;10,3;7568
3;0;-0,31;0;-1,5;10;10,3;7571
3;0;-0,28;0;-0,5;10;10,3;7574
4;0;-0,34;0;-0,5;10;10,3;7578
3;0;-0,34;0;0,5;10;10,5;7581
3;0;-0,06;0;0,5;10;10,5;7584
3;0;-0,03;0;0;10;10,5;7587
3;0;-0,15;0;1;10;10,5;7590
3;0;-0,25;0;-1;10;10,5;7593
4;0;-0,25;0;-1,5;10;10,5;7597
3;0;-0,18;0;-0,5;10;10,5;7600
3;0;0,04;0;0;10;10,5;7603
3;0;-0,04;0;0;10;10,5;7606
3;0;-0,21;0;0;10;10,5;7609
3;0;-0,25;0;-0,5;10;10,5;7612
3;0;-0,05;0;0;10;10,5;7615
4;0;-0,16;0;0;10;10,5;7619
3;0;-0,17;0;1,5;10;10,5;7622
3;0;-0,06;0;0;10;10,5;7625
3;0;-0,11;0;1;10;10,5;7628
4;0;-0,17;0;0,5;10;10,5;7632
3;0;-0,08;0;0,5;10;10,5;7635
3;0;-0,07;0;0,5;10;10,5;7638
3;0;-0,17;0;1;10;10,5;7641
3;0;-0,07;0;0,5;10;10,5;7644
3;0;-0,01;0;1;10;10,5;7647
4;0;-0,12;0;0,5;10;10,5;7651
3;0;-0,11;0;0,5;10;10,5;7654
3;0;-0,08;0;0,5;10;10,5;7657
3;0;-0,09;0;1,5;10;10,6;7660
3;0;-0,15;0;0,5;10;10,6;7663
3;0;-0,11;0;0,5;10;10,6;7666
3;0;-0,13;0;0,5;10;10,6;7669
4;0;-0,11;0;0;10;10,6;7673
3;0;-0,1;0;1;10;10,6;7676
3;0;-0,17;0;1;10;10,6;7679
3;0;-0,21;0;1,99;10;10,6;7682
3;0;-0,2;0;1,99;10;10,6;7685
4;0;-0,19;0;0;10;10,6;7689
3;0;-0,08;0;0,5;10;10,6;7692
3;0;-0,16;0;1;10;10,6;7695
3;0;-0,08;0;0,5;10;10,6;7698
3;0;-0,13;0;1,5;10;10,6;7701
3;0;-0,08;0;1;10;10,6;7704
3;0;0,01;0;2,49;10;10,6;7707
3;0;0;0;0,5;10;10,6;7710
4;0;-0,17;0;1,5;10;10,6;7714
3;0;-0,09;0;0,5;10;10,6;7717
3;0;-0,1;0;1;10;10,6;7720
3;0;-0,16;0;0,5;10;10,6;7723
3;0;-0,13;0;1,5;10;10,6;7726
3;0;-0,15;0;0;10;10,6;7729
3;0;-0,09;0;1,5;10;10,6;7732
3;0;-0,09;0;1;10;10,6;7735
3;0;-0,11;0;1;10;10,6;7738
4;0;-0,14;0;1,99;10;10,6;7742
3;0;0,04;0;1;10;10,6;7745
3;0;-0,07;0;1,99;10;10,6;7748
3;0;-0,13;0;0;10;10,6;7751
3;0;-0,06;0;0,5;10;10,6;7754
3;0;-0,04;0;1;10;10,6;7757
3;0;-0,08;0;1,99;10;10,6;7760
3;0;-0,02;0;1;10;10,6;7763
3;0;-0,07;0;1,99;10;10,6;7766
4;0;-0,09;0;1;10;10,3;7770
3;0;-0,02;0;1,99;10;10,3;7773
3;0;-0,14;0;0,5;10;10,3;7776
3;0;0,01;0;1;10;10,3;7779
3;0;-0,07;0;1;10;10,3;7782
3;0;-0,18;0;1,5;10;10,3;7785
3;0;-0,19;0;0,5;10;10,3;7788
3;0;-0,2;0;0,5;10;10,3;7791
4;0;-0,15;0;0;10;10,3;7795
3;0;-0,09;0;0;10;10,3;7798
3;0;-0,02;0;0;10;10,3;7801
3;0;-0,19;0;0,5;10;10,3;7804
3;0;-0,16;0;0,5;10;10,3;7807
3;0;-0,18;0;0,5;10;10,3;7810
4;0;-0,1;0;0;10;10,3;7814
3;0;-0,08;0;0;10;10,3;7817
4;0;-0,09;0;0,5;10;10,3;7821
2;0;-0,02;0;0,5;10;10,3;7823
4;0;-0,09;0;0;10;10,3;7827
3;0;-0,08;0;0;10;10,3;7830
3;0;-0,05;0;0;10;10,3;7833
3;0;-0,07;0;0;10;10,3;7836
3;0;-0,06;0;0,5;10;10,3;7839
4;0;-0,09;0;1;10;10,3;7843
2;0;-0,03;0;1;10;10,3;7845
4;0;-0,28;0;0,5;10;10;7849
3;0;-0,06;0;0,5;10;10;7852
3;0;-0,03;0;-0,5;10;10;7855
3;0;-0,04;0;0;10;10;7858
3;0;-0,08;0;-0,5;10;10;7861
3;0;-0,04;0;-1;10;10;7864
4;0;-0,12;0;0;10;10;7868
3;0;-0,26;0;1;10;10;7871
3;0;-0,2;0;0,5;10;10;7874
3;0;-0,07;0;1;10;10;7877
3;0;-0,16;0;-0,5;10;10;7880
3;0;-0,11;0;0;10;10;7883
3;0;-0,11;0;0;10;10;7886
4;0;-0,11;0;0,5;10;10;7890
3;0;-0,17;0;0;10;10;7893
3;0;-0,08;0;0;10;10;7896
3;0;-0,15;0;-0,5;10;10;7899
3;0;-0,14;0;-1,5;10;10;7902
3;0;-0,08;0;-0,5;10;10;7905
4;0;-0,4;0;-1;10;10;7909
3;0;-0,09;0;0;10;10;7912
3;0;0,06;0;-0,5;10;10;7915
3;0;0,02;0;0,5;10;10;7918
4;0;-0,08;0;0;10;10;7922
2;0;-0,12;0;-0,5;10;10;7924
3;0;-0,09;0;-1,5;10;10;7927
4;0;-0,17;0;-0,5;10;10;7931
3;0;-0,12;0;-1,5;10;10;7934
3;0;-0,09;0;0;10;10;7937
3;0;-0,02;0;-0,5;10;10;7940
3;0;-0,07;0;0;10;10;7943
4;0;-0,16;0;-0,5;10;10,3;7947
3;0;-0,1;0;0;10;10,3;7950
3;0;-0,07;0;-0,5;10;10,3;7953
3;0;-0,11;0;-1;10;10,3;7956
3;0;-0,1;0;-1,5;10;10,3;7959
4;0;-0,12;0;-1;10;10,3;7963
3;0;-0,09;0;-1,5;10;10,3;7966
3;0;-0,06;0;0;10;10,3;7969
3;0;-0,13;0;0;10;10,3;7972
3;0;-0,1;0;0;10;10,3;7975
3;0;-0,1;0;0;10;10,3;7978
3;0;-0,14;0;1;10;10,3;7981
4;0;-0,13;0;1,5;10;10,3;7985
3;0;-0,14;0;0,5;10;10,3;7988
3;0;0,01;0;1;10;10,3;7991
3;0;-0,15;0;0;10;10,3;7994
3;0;-0,09;0;0;10;10,3;7997
3;0;-0,04;0;0;10;10,3;8000
3;0;-0,12;0;0,5;10;10,3;8003
3;0;-0,12;0;0,5;10;10,3;8006
3;0;-0,19;0;1;10;10,3;8009
4;0;-0,15;0;0,5;10;10,3;8013
3;0;-0,07;0;1;10;10,3;8016
3;0;-0,07;0;0;10;10,3;8019
3;0;-0,12;0;0,5;10;10,3;8022
3;0;-0,04;0;0;10;10,3;8025
3;0;-0,12;0;0;10;10,3;8028
3;0;-0,08;0;0;10;10,3;8031
3;0;-0,1;0;0;10;10,3;8034
4;0;-0,07;0;1;10;10,3;8038
3;0;-0,08;0;1;10;10,3;8041
3;0;-0,18;0;1;10;10,2;8044
3;0;-0,01;0;0,5;10;10,2;8047
3;0;-0,1;0;0,5;10;10,2;8050
3;0;-0,16;0;0;10;10,2;8053
3;0;-0,13;0;0;10;10,2;8056
4;0;-0,05;0;0;10;10,2;8060
3;0;-0,18;0;0,5;10;10,2;8063
3;0;-0,22;0;0;10;10,2;8066
3;0;-0,14;0;0;10;10,2;8069
3;0;-0,09;0;0,5;10;10,2;8072
3;0;-0,12;0;0,5;10;10,2;8075
3;0;-0,12;0;0;10;10,2;8078
3;0;-0,11;0;0;10;10,2;8081
4;0;-0,15;0;0;10;10,2;8085
3;0;-0,05;0;0;10;10,2;8088
3;0;-0,11;0;0,5;10;10,2;8091
3;0;-0,07;0;0,5;10;10,2;8094
3;0;-0,01;0;0;10;10,2;8097
3;0;0;0;0,5;10;10,2;8100
3;0;-0,08;0;0;10;10,2;8103
4;0;-0,16;0;0;10;10,2;8107
3;0;-0,05;0;0;10;10,2;8110
3;0;-0,11;0;0;10;10,2;8113
3;0;-0,07;0;0;10;10,2;8116
3;0;-0,07;0;0;10;10,2;8119
3;0;-0,14;0;0,5;10;10,2;8122
3;0;-0,03;0;1;10;10,2;8125
3;0;0,04;0;0;10;10,2;8128
3;0;-0,09;0;0;10;10,2;8131
3;0;-0,12;0;0;10;10,2;8134
4;0;-0,1;0;-0,5;10;10,2;8138
3;0;-0,14;0;0;10;9,9;8141
3;0;-0,11;0;0;10;9,9;8144
3;0;-0,12;0;0,5;10;9,9;8147
3;0;-0,08;0;1;10;9,9;8150
3;0;-0,04;0;1;10;9,9;8153
3;0;-0,02;0;1;10;9,9;8156
3;0;0,1;0;0,5;10;9,9;8159
3;0;-0,09;0;0;10;9,9;8162
3;0;-0,1;0;-0,5;10;9,9;8165
3;0;0,02;0;-0,5;10;9,9;8168
3;0;-0,03;0;0;10;9,9;8171
3;0;-0,06;0;-0,5;10;9,9;8174
3;0;-0,09;0;-0,5;10;9,9;8177
3;0;-0,13;0;-1,5;10;9,9;8180
4;0;-0,07;0;-0,5;10;9,9;8184
3;0;-0,1;0;-1,5;10;9,9;8187
3;0;-0,12;0;-0,5;10;9,9;8190
3;0;-0,18;0;-0,5;10;9,9;8193
3;0;-0,07;0;0;10;9,9;8196
3;0;-0,02;0;-0,5;10;9,9;8199
3;0;-0,05;0;-0,5;10;9,9;8202
3;0;-0,08;0;-1;10;9,9;8205
3;0;-0,04;0;-1,5;10;9,9;8208
4;0;-0,15;0;-2,49;10;9,9;8212
3;0;-0,09;0;-1;10;9,9;8215
3;0;-0,15;0;-1,5;10;9,9;8218
3;0;-0,1;0;0;10;9,9;8221
3;0;0,02;0;0;10;9,9;8224
3;0;-0,13;0;0;10;9,9;8227
3;0;-0,04;0;-0,5;10;9,9;8230
3;0;0,08;0;-0,5;10;9,9;8233
3;0;-0,1;0;-1,5;10;9,9;8236
4;0;-0,14;0;-1,5;10;9,7;8240
3;0;-0,12;0;-1,99;10;9,7;8243
3;0;-0,12;0;-1;10;9,7;8246
3;0;-0,16;0;-1,5;10;9,7;8249
3;0;-0,41;0;-0,5;10;9,7;8252
3;0;-0,31;0;-1;10;9,7;8255
3;0;-0,2;0;-1;10;9,7;8258
3;0;-0,16;0;-1,5;10;9,7;8261
3;0;-0,21;0;-1,99;10;9,7;8264
3;0;-0,04;0;-4,49;10;9,7;8267
4;0;-0,09;0;-1;10;9,7;8271
3;0;-0,21;0;-1,99;10;9,7;8274
3;0;-0,23;0;-0,5;10;9,7;8277
3;0;-0,16;0;-1;10;9,7;8280
3;0;-0,31;0;-0,5;10;9,7;8283
3;0;-0,23;0;-1,5;10;9,7;8286
3;0;-0,12;0;-1,5;10;9,7;8289
3;0;-0,04;0;-2,99;10;9,7;8292
4;0;0,01;0;-1,99;10;9,7;8296
3;0;-0,04;0;-2,99;10;9,7;8299
3;0;-0,05;0;-0,5;10;9,7;8302
3;0;-0,25;0;-1;10;9,7;8305
3;0;-0,13;0;0;10;9,7;8308
3;0;-0,11;0;-1;10;9,7;8311
3;0;-0,02;0;-0,5;10;9,7;8314
3;0;-0,12;0;-1,99;10;9,7;8317
3;0;-0,17;0;-1,5;10;9,7;8320
3;0;-0,04;0;-3,49;10;9,7;8323
4;0;0,02;0;-1,5;10;9,7;8327
3;0;-0,07;0;-2,49;10;9,7;8330
3;0;0,02;0;-1;10;9,7;8333
3;0;0,02;0;-1;10;9,7;8336
3;0;-0,11;0;-0,5;10;10,1;8339
3;0;-0,02;0;-1;10;10,1;8342
3;0;-0,14;0;-1,99;10;10,1;8345
3;0;-0,08;0;-2,99;10;10,1;8348
4;0;-0,02;0;-1,99;10;10,1;8352
3;0;-0,08;0;-3,49;10;10,1;8355
3;0;-0,06;0;-1;10;10,1;8358
3;0;-0,21;0;-1;10;10,1;8361
4;0;-0,16;0;-1;10;10,1;8365
3;0;-0,27;0;-1,5;10;10,1;8368
3;0;-0,3;0;-1,5;10;10,1;8371
3;0;-0,05;0;-2,99;10;10,1;8374
3;0;-0,09;0;-1;10;10,1;8377
4;0;-0,07;0;-1,5;10;10,1;8381
3;0;0,04;0;1,5;10;10,1;8384
3;0;-0,15;0;2,99;10;10,1;8387
3;0;-0,21;0;1,5;10;10,1;8390
3;0;-0,19;0;1,99;10;10,1;8393
3;0;-0,27;0;-0,5;10;10,1;8396
3;0;-0,11;0;-1,99;10;10,1;8399
4;0;-0,04;0;-1;10;10,1;8403
3;0;-0,02;0;-1,5;10;10,1;8406
3;0;-0,06;0;0,5;10;10,1;8409
3;0;-0,15;0;1;10;10,1;8412
4;0;-0,07;0;1,5;10;10,1;8416
2;0;-0,13;0;1,5;10;10,1;8418
4;0;-0,11;0;0,5;10;10,1;8422
3;0;-0,08;0;0;10;10,1;8425
3;0;-0,13;0;-1;10;10,1;8428
3;0;-0,05;0;-2,49;10;10,1;8431
3;0;-0,08;0;-0,5;10;10,1;8434
3;0;-0,03;0;-1;10;10,5;8437
4;0;-0,06;0;0;10;10,5;8441
3;0;-0,1;0;0,5;10;10,5;8444
3;0;-0,38;0;1;10;10,5;8447
3;0;-0,11;0;1,5;10;10,5;8450
3;0;-0,24;0;0,5;10;10,5;8453
3;0;-0,06;0;0,5;10;10,5;8456
3;0;-0,12;0;-1;10;10,5;8459
4;0;-0,11;0;-1;10;10,5;8463
3;0;-0,1;0;1;10;10,5;8466
3;0;-0,11;0;1,99;10;10,5;8469
3;0;-0,09;0;1,99;10;10,5;8472
3;0;-0,16;0;4,49;10;10,5;8475
3;0;-0,07;0;2,49;10;10,5;8478
3;0;-0,08;0;4,49;10;10,5;8481
4;0;-0,07;0;1;10;10,5;8485
3;0;-0,18;0;0,5;10;10,5;8488
3;0;-0,16;0;0,5;10;10,5;8491
3;0;-0,08;0;1;10;10,5;8494
3;0;-0,16;0;1;10;10,5;8497
3;0;-0,13;0;2,49;10;10,5;8500
3;0;-0,07;0;1,99;10;10,5;8503
3;0;0;0;2,99;10;10,5;8506
3;0;-0,14;0;1,5;10;10,5;8509
4;0;-0,1;0;2,49;10;10,5;8513
3;0;-0,06;0;0;10;10,5;8516
3;0;-0,05;0;0,5;10;10,5;8519
3;0;-0,11;0;0,5;10;10,5;8522
3;0;-0,06;0;0,5;10;10,5;8525
3;0;0,07;0;1;10;10,5;8528
3;0;-0,09;0;1,99;10;10,5;8531
3;0;-0,12;0;1,99;10;10,2;8534
4;0;-0,09;0;2,99;10;10,2;8538
3;0;-0,02;0;1;10;10,2;8541
3;0;-0,07;0;1;10;10,2;8544
3;0;-0,09;0;-0,5;10;10,2;8547
3;0;-0,14;0;-1;10;10,2;8550
3;0;-0,2;0;-0,5;10;10,2;8553
4;0;-0,13;0;-0,5;10;10,2;8557
3;0;-0,13;0;1;10;10,2;8560
3;0;-0,04;0;2,49;10;10,2;8563
3;0;-0,17;0;0,5;10;10,2;8566
3;0;0,02;0;1;10;10,2;8569
3;0;-0,07;0;0;10;10,2;8572
3;0;-0,13;0;0;10;10,2;8575
3;0;-0,05;0;0,5;10;10,2;8578
4;0;-0,07;0;1;10;10,2;8582
3;0;-0,08;0;0;10;10,2;8585
3;0;-0,07;0;0,5;10;10,2;8588
3;0;-0,05;0;0;10;10,2;8591
3;0;-0,06;0;0;10;10,2;8594
3;0;-0,07;0;0;10;10,2;8597
3;0;-0,09;0;0,5;10;10,2;8600
3;0;-0,08;0;0,5;10;10,2;8603
4;0;0;0;1;10;10,2;8607
3;0;-0,14;0;0,5;10;10,2;8610
3;0;0,01;0;0,5;10;10,2;8613
3;0;0,03;0;0;10;10,2;8616
3;0;-0,01;0;0;10;10,2;8619
3;0;0;0;0;10;10,2;8622
3;0;0,04;0;0,5;10;10,2;8625
3;0;-0,03;0;0;10;10,2;8628
3;0;0,06;0;0,5;10;10,2;8631
3;0;0,01;0;0;10;10;8634
4;0;-0,03;0;-0,5;10;10;8638
3;0;0,02;0;-1,5;10;10;8641
3;0;-0,04;0;-1;10;10;8644
3;0;-0,07;0;0;10;10;8647
4;0;-0,09;0;0,5;10;10;8651
3;0;-0,1;0;1;10;10;8654
3;0;-0,12;0;1;10;10;8657
3;0;-0,19;0;-0,5;10;10;8660
3;0;0,01;0;-1;10;10;8663
3;0;-0,01;0;-1;10;10;8666
3;0;0;0;-1,5;10;10;8669
4;0;-0,08;0;0;10;10;8673
3;0;-0,01;0;0,5;10;10;8676
3;0;-0,02;0;0;10;10;8679
3;0;-0,12;0;0;10;10;8682
3;0;-0,08;0;0;10;10;8685
3;0;-0,01;0;-0,5;10;10;8688
3;0;0,03;0;-0,5;10;10;8691
4;0;-0,02;0;-0,5;10;10,3;8695
3;0;-0,06;0;0;10;10,3;8698
3;0;-0,05;0;0;10;10,3;8701
3;0;-0,04;0;0;10;10,3;8704
3;0;-0,03;0;0,5;10;10,3;8707
3;0;-0,03;0;1;10;10,3;8710
3;0;-0,13;0;2,49;10;10,3;8713
4;0;-0,14;0;1;10;10,3;8717
3;0;-0,12;0;1,5;10;10,3;8720
3;0;-0,15;0;0;10;10,3;8723
3;0;-0,06;0;0,5;10;10,3;8726
3;0;0,01;0;0,5;10;10,3;8729
3;0;-0,09;0;0,5;10;10,3;8732
3;0;0,01;0;0,5;10;10,3;8735
3;0;-0,12;0;1,5;10;10,3;8738
3;0;-0,03;0;1;10;10,3;8741
3;0;-0,08;0;1,5;10;10,3;8744
4;0;-0,1;0;0,5;10;10,3;8748
3;0;-0,09;0;1;10;10,3;8751
3;0;0,07;0;0,5;10;10,3;8754
3;0;-0,08;0;1,5;10;10,3;8757
3;0;-0,11;0;0,5;10;10,3;8760
3;0;-0,15;0;1;10;10,3;8763
3;0;-0,14;0;0;10;10,3;8766
3;0;-0,16;0;0,5;10;10,3;8769
3;0;-0,1;0;1;10;10,3;8772
4;0;-0,17;0;1,5;10;10,3;8776
3;0;-0,17;0;1;10;10,3;8779
3;0;0,03;0;1,99;10;10,3;8782
3;0;0,02;0;1;10;10,3;8785
3;0;-0,26;0;1;10;10,3;8788
3;0;-0,19;0;0,5;10;10,3;8791
3;0;-0,19;0;1;10;10;8794
